time, inductor_current, output_voltage 
0.011990,   340600,   389662 
0.011992,   336705,   390573 
0.011994,   332801,   391472 
0.011996,   328888,   392359 
0.011998,   324966,   393234 
0.012000,   321035,   394097 
0.012002,   317096,   394947 
0.012004,   313148,   395785 
0.012006,   324912,   396611 
0.012008,   336668,   397472 
0.012010,   348415,   398369 
0.012012,   360153,   399301 
0.012014,   371882,   400268 
0.012016,   383601,   401270 
0.012018,   395310,   402307 
0.012020,   407009,   403379 
0.012022,   402977,   404486 
0.012024,   398934,   405581 
0.012026,   394880,   406663 
0.012028,   390815,   407733 
0.012030,   386739,   408790 
0.012032,   382653,   409834 
0.012034,   378556,   410866 
0.012036,   374449,   411885 
0.012038,   370332,   412891 
0.012040,   366205,   413885 
0.012042,   362068,   414866 
0.012044,   357921,   415834 
0.012046,   353764,   416789 
0.012048,   349598,   417731 
0.012050,   345422,   418661 
0.012052,   341237,   419578 
0.012054,   337043,   420482 
0.012056,   332840,   421373 
0.012058,   328628,   422251 
0.012060,   324407,   423116 
0.012062,   320178,   423968 
0.012064,   315940,   424807 
0.012066,   311694,   425633 
0.012068,   307440,   426446 
0.012070,   303177,   427246 
0.012072,   314626,   428032 
0.012074,   326068,   428853 
0.012076,   337501,   429708 
0.012078,   348926,   430597 
0.012080,   360342,   431521 
0.012082,   371749,   432479 
0.012084,   383146,   433471 
0.012086,   394533,   434497 
0.012088,   390190,   435557 
0.012090,   385836,   436604 
0.012092,   381472,   437637 
0.012094,   377098,   438657 
0.012096,   372713,   439663 
0.012098,   368318,   440656 
0.012100,   363913,   441635 
0.012102,   359499,   442601 
0.012104,   355075,   443553 
0.012106,   350641,   444491 
0.012108,   346198,   445416 
0.012110,   341746,   446327 
0.012112,   337285,   447224 
0.012114,   332815,   448107 
0.012116,   328336,   448977 
0.012118,   323848,   449833 
0.012120,   319352,   450675 
0.012122,   314847,   451503 
0.012124,   310334,   452317 
0.012126,   305813,   453117 
0.012128,   301284,   453904 
0.012130,   296747,   454677 
0.012132,   292202,   455436 
0.012134,   287650,   456181 
0.012136,   283090,   456912 
0.012138,   294243,   457629 
0.012140,   305389,   458379 
0.012142,   316527,   459163 
0.012144,   327657,   459980 
0.012146,   338779,   460830 
0.012148,   349893,   461714 
0.012150,   360998,   462631 
0.012152,   372094,   463581 
0.012154,   383180,   464565 
0.012156,   378536,   465582 
0.012158,   373882,   466585 
0.012160,   369218,   467573 
0.012162,   364544,   468547 
0.012164,   359861,   469506 
0.012166,   355168,   470451 
0.012168,   350466,   471381 
0.012170,   345754,   472297 
0.012172,   341033,   473198 
0.012174,   336303,   474085 
0.012176,   331564,   474957 
0.012178,   326817,   475815 
0.012180,   322061,   476658 
0.012182,   317297,   477487 
0.012184,   312524,   478301 
0.012186,   307743,   479100 
0.012188,   302954,   479885 
0.012190,   298157,   480655 
0.012192,   293353,   481410 
0.012194,   288541,   482150 
0.012196,   283722,   482876 
0.012198,   278895,   483587 
0.012200,   274061,   484283 
0.012202,   269220,   484964 
0.012204,   264373,   485630 
0.012206,   275239,   486282 
0.012208,   286098,   486966 
0.012210,   296951,   487683 
0.012212,   307796,   488432 
0.012214,   318634,   489214 
0.012216,   329464,   490028 
0.012218,   340286,   490875 
0.012220,   351099,   491754 
0.012222,   346184,   492666 
0.012224,   341260,   493563 
0.012226,   336327,   494444 
0.012228,   331385,   495310 
0.012230,   326434,   496161 
0.012232,   321475,   496997 
0.012234,   316507,   497818 
0.012236,   311531,   498623 
0.012238,   306547,   499413 
0.012240,   301555,   500188 
0.012242,   296555,   500947 
0.012244,   291548,   501691 
0.012246,   286533,   502420 
0.012248,   281511,   503133 
0.012250,   276482,   503831 
0.012252,   271446,   504514 
0.012254,   266403,   505181 
0.012256,   261353,   505833 
0.012258,   256297,   506469 
0.012260,   251235,   507090 
0.012262,   246166,   507695 
0.012264,   241091,   508285 
0.012266,   236010,   508859 
0.012268,   230924,   509418 
0.012270,   225832,   509961 
0.012272,   236455,   510489 
0.012274,   247072,   511049 
0.012276,   257684,   511641 
0.012278,   268290,   512264 
0.012280,   278890,   512919 
0.012282,   289483,   513606 
0.012284,   300069,   514325 
0.012286,   310648,   515076 
0.012288,   305500,   515858 
0.012290,   300344,   516625 
0.012292,   295180,   517376 
0.012294,   290009,   518111 
0.012296,   284830,   518830 
0.012298,   279644,   519533 
0.012300,   274451,   520220 
0.012302,   269251,   520892 
0.012304,   264044,   521548 
0.012306,   258831,   522188 
0.012308,   253611,   522812 
0.012310,   248385,   523420 
0.012312,   243153,   524012 
0.012314,   237915,   524588 
0.012316,   232672,   525148 
0.012318,   227423,   525692 
0.012320,   222168,   526220 
0.012322,   216908,   526732 
0.012324,   211643,   527228 
0.012326,   206373,   527708 
0.012328,   201098,   528172 
0.012330,   195819,   528620 
0.012332,   190535,   529051 
0.012334,   185247,   529466 
0.012336,   179955,   529865 
0.012338,   190379,   530248 
0.012340,   200799,   530662 
0.012342,   211215,   531108 
0.012344,   221626,   531585 
0.012346,   232033,   532093 
0.012348,   242434,   532633 
0.012350,   252830,   533204 
0.012352,   263220,   533806 
0.012354,   273604,   534439 
0.012356,   268262,   535104 
0.012358,   262913,   535752 
0.012360,   257558,   536384 
0.012362,   252197,   537000 
0.012364,   246829,   537599 
0.012366,   241455,   538182 
0.012368,   236076,   538748 
0.012370,   230691,   539298 
0.012372,   225300,   539832 
0.012374,   219904,   540349 
0.012376,   214503,   540850 
0.012378,   209097,   541334 
0.012380,   203686,   541802 
0.012382,   198270,   542253 
0.012384,   192850,   542688 
0.012386,   187426,   543106 
0.012388,   181997,   543508 
0.012390,   176564,   543893 
0.012392,   171128,   544262 
0.012394,   165688,   544614 
0.012396,   160244,   544950 
0.012398,   154797,   545269 
0.012400,   149347,   545571 
0.012402,   143894,   545857 
0.012404,   138438,   546126 
0.012406,   148699,   546379 
0.012408,   158958,   546663 
0.012410,   169214,   546978 
0.012412,   179467,   547323 
0.012414,   189716,   547699 
0.012416,   199962,   548106 
0.012418,   210203,   548544 
0.012420,   220440,   549013 
0.012422,   214952,   549513 
0.012424,   209459,   549996 
0.012426,   203962,   550462 
0.012428,   198460,   550911 
0.012430,   192953,   551344 
0.012432,   187442,   551760 
0.012434,   181927,   552159 
0.012436,   176408,   552541 
0.012438,   170885,   552907 
0.012440,   165358,   553256 
0.012442,   159828,   553588 
0.012444,   154295,   553903 
0.012446,   148759,   554201 
0.012448,   143220,   554483 
0.012450,   137678,   554748 
0.012452,   132133,   554996 
0.012454,   126586,   555227 
0.012456,   121036,   555441 
0.012458,   115484,   555638 
0.012460,   109930,   555819 
0.012462,   104374,   555983 
0.012464,    98817,   556130 
0.012466,    93258,   556260 
0.012468,    87698,   556373 
0.012470,    82137,   556469 
0.012472,    92295,   556549 
0.012474,   102452,   556659 
0.012476,   112608,   556800 
0.012478,   122763,   556972 
0.012480,   132916,   557174 
0.012482,   143067,   557407 
0.012484,   153215,   557670 
0.012486,   163361,   557964 
0.012488,   157784,   558288 
0.012490,   152204,   558596 
0.012492,   146621,   558887 
0.012494,   141035,   559161 
0.012496,   135446,   559418 
0.012498,   129854,   559658 
0.012500,   124260,   559881 
0.012502,   118664,   560087 
0.012504,   113066,   560276 
0.012506,   107466,   560448 
0.012508,   101864,   560603 
0.012510,    96261,   560741 
0.012512,    90656,   560862 
0.012514,    85050,   560966 
0.012516,    79443,   561053 
0.012518,    73835,   561123 
0.012520,    68226,   561176 
0.012522,    62617,   561212 
0.012524,    57007,   561231 
0.012526,    51397,   561233 
0.012528,    45787,   561218 
0.012530,    40177,   561186 
0.012532,    34568,   561137 
0.012534,    28959,   561071 
0.012536,    23351,   560988 
0.012538,    33464,   560889 
0.012540,    43578,   560820 
0.012542,    53692,   560782 
0.012544,    63807,   560774 
0.012546,    73922,   560797 
0.012548,    84037,   560850 
0.012550,    94151,   560934 
0.012552,   104264,   561048 
0.012554,   114376,   561193 
0.012556,   108767,   561369 
0.012558,   103156,   561528 
0.012560,    97543,   561670 
0.012562,    91929,   561795 
0.012564,    86314,   561903 
0.012566,    80698,   561994 
0.012568,    75081,   562068 
0.012570,    69463,   562125 
0.012572,    63844,   562165 
0.012574,    58225,   562188 
0.012576,    52606,   562194 
0.012578,    46987,   562183 
0.012580,    41368,   562155 
0.012582,    35749,   562110 
0.012584,    30130,   562048 
0.012586,    24512,   561969 
0.012588,    18895,   561873 
0.012590,    13279,   561760 
0.012592,     7664,   561630 
0.012594,     2050,   561483 
0.012596, 33550870,   561319 
0.012598, 33545259,   561138 
0.012600, 33539650,   560940 
0.012602, 33534043,   560725 
0.012604, 33528438,   560494 
0.012606, 33538556,   560246 
0.012608, 33548676,   560028 
0.012610,     4366,   559841 
0.012612,    14490,   559685 
0.012614,    24616,   559559 
0.012616,    34743,   559464 
0.012618,    44871,   559399 
0.012620,    55000,   559365 
0.012622,    49409,   559362 
0.012624,    43818,   559342 
0.012626,    38227,   559305 
0.012628,    32637,   559251 
0.012630,    27047,   559180 
0.012632,    21458,   559092 
0.012634,    15870,   558987 
0.012636,    10283,   558866 
0.012638,     4697,   558728 
0.012640, 33553544,   558573 
0.012642, 33547961,   558401 
0.012644, 33542380,   558212 
0.012646, 33536800,   558006 
0.012648, 33531223,   557784 
0.012650, 33525648,   557545 
0.012652, 33520075,   557289 
0.012654, 33514505,   557016 
0.012656, 33508937,   556727 
0.012658, 33503372,   556421 
0.012660, 33497810,   556098 
0.012662, 33492252,   555758 
0.012664, 33486697,   555402 
0.012666, 33481146,   555029 
0.012668, 33475598,   554639 
0.012670, 33470054,   554233 
0.012672, 33480234,   553810 
0.012674, 33490418,   553418 
0.012676, 33500606,   553057 
0.012678, 33510798,   552727 
0.012680, 33520993,   552428 
0.012682, 33531191,   552160 
0.012684, 33541392,   551922 
0.012686, 33551595,   551715 
0.012688, 33546080,   551539 
0.012690, 33540567,   551347 
0.012692, 33535056,   551138 
0.012694, 33529547,   550912 
0.012696, 33524040,   550670 
0.012698, 33518536,   550411 
0.012700, 33513034,   550136 
0.012702, 33507535,   549844 
0.012704, 33502039,   549536 
0.012706, 33496546,   549211 
0.012708, 33491056,   548870 
0.012710, 33485570,   548512 
0.012712, 33480087,   548138 
0.012714, 33474608,   547747 
0.012716, 33469133,   547340 
0.012718, 33463662,   546916 
0.012720, 33458195,   546476 
0.012722, 33452733,   546020 
0.012724, 33447275,   545547 
0.012726, 33441822,   545058 
0.012728, 33436374,   544553 
0.012730, 33430931,   544031 
0.012732, 33425493,   543493 
0.012734, 33420061,   542939 
0.012736, 33414634,   542369 
0.012738, 33424933,   541782 
0.012740, 33435238,   541227 
0.012742, 33445548,   540703 
0.012744, 33455863,   540210 
0.012746, 33466183,   539749 
0.012748, 33476508,   539319 
0.012750, 33486837,   538920 
0.012752, 33497170,   538552 
0.012754, 33507507,   538216 
0.012756, 33502127,   537911 
0.012758, 33496750,   537590 
0.012760, 33491377,   537253 
0.012762, 33486007,   536900 
0.012764, 33480640,   536531 
0.012766, 33475277,   536145 
0.012768, 33469918,   535743 
0.012770, 33464563,   535325 
0.012772, 33459212,   534891 
0.012774, 33453866,   534441 
0.012776, 33448524,   533975 
0.012778, 33443187,   533493 
0.012780, 33437855,   532995 
0.012782, 33432527,   532481 
0.012784, 33427205,   531951 
0.012786, 33421888,   531405 
0.012788, 33416576,   530844 
0.012790, 33411270,   530267 
0.012792, 33405970,   529674 
0.012794, 33400676,   529065 
0.012796, 33395388,   528440 
0.012798, 33390106,   527799 
0.012800, 33384830,   527143 
0.012802, 33379561,   526471 
0.012804, 33374299,   525783 
0.012806, 33384764,   525079 
0.012808, 33395236,   524407 
0.012810, 33405714,   523767 
0.012812, 33416199,   523159 
0.012814, 33426690,   522583 
0.012816, 33437187,   522039 
0.012818, 33447689,   521527 
0.012820, 33458196,   521046 
0.012822, 33452988,   520597 
0.012824, 33447784,   520133 
0.012826, 33442585,   519653 
0.012828, 33437391,   519158 
0.012830, 33432202,   518647 
0.012832, 33427018,   518121 
0.012834, 33421839,   517579 
0.012836, 33416666,   517022 
0.012838, 33411498,   516449 
0.012840, 33406336,   515861 
0.012842, 33401180,   515257 
0.012844, 33396030,   514638 
0.012846, 33390886,   514003 
0.012848, 33385748,   513353 
0.012850, 33380617,   512688 
0.012852, 33375492,   512007 
0.012854, 33370374,   511311 
0.012856, 33365263,   510600 
0.012858, 33360159,   509874 
0.012860, 33355063,   509133 
0.012862, 33349974,   508376 
0.012864, 33344893,   507604 
0.012866, 33339819,   506817 
0.012868, 33334753,   506015 
0.012870, 33329695,   505198 
0.012872, 33340365,   504366 
0.012874, 33351044,   503566 
0.012876, 33361731,   502799 
0.012878, 33372425,   502064 
0.012880, 33383127,   501362 
0.012882, 33393836,   500692 
0.012884, 33404551,   500055 
0.012886, 33415273,   499451 
0.012888, 33410281,   498879 
0.012890, 33405294,   498292 
0.012892, 33400313,   497690 
0.012894, 33395338,   497074 
0.012896, 33390369,   496443 
0.012898, 33385407,   495797 
0.012900, 33380451,   495136 
0.012902, 33375502,   494460 
0.012904, 33370560,   493770 
0.012906, 33365625,   493065 
0.012908, 33360697,   492345 
0.012910, 33355776,   491610 
0.012912, 33350862,   490861 
0.012914, 33345956,   490097 
0.012916, 33341057,   489319 
0.012918, 33336166,   488526 
0.012920, 33331283,   487718 
0.012922, 33326408,   486896 
0.012924, 33321541,   486059 
0.012926, 33316683,   485208 
0.012928, 33311833,   484343 
0.012930, 33306992,   483463 
0.012932, 33302160,   482569 
0.012934, 33297336,   481661 
0.012936, 33292522,   480738 
0.012938, 33303437,   479801 
0.012940, 33314361,   478897 
0.012942, 33325294,   478027 
0.012944, 33336236,   477190 
0.012946, 33347186,   476386 
0.012948, 33358144,   475615 
0.012950, 33369110,   474878 
0.012952, 33380083,   474174 
0.012954, 33391063,   473504 
0.012956, 33386330,   472867 
0.012958, 33381603,   472216 
0.012960, 33376883,   471551 
0.012962, 33372170,   470872 
0.012964, 33367463,   470179 
0.012966, 33362763,   469472 
0.012968, 33358070,   468751 
0.012970, 33353385,   468016 
0.012972, 33348707,   467267 
0.012974, 33344036,   466504 
0.012976, 33339373,   465727 
0.012978, 33334718,   464936 
0.012980, 33330071,   464131 
0.012982, 33325432,   463312 
0.012984, 33320801,   462480 
0.012986, 33316178,   461634 
0.012988, 33311564,   460774 
0.012990, 33306958,   459901 
0.012992, 33302361,   459014 
0.012994, 33297773,   458113 
0.012996, 33293194,   457199 
0.012998, 33288624,   456271 
0.013000, 33284063,   455330 
0.013002, 33279512,   454375 
0.013004, 33274970,   453407 
0.013006, 33286158,   452425 
0.013008, 33297356,   451477 
0.013010, 33308563,   450563 
0.013012, 33319779,   449684 
0.013014, 33331004,   448839 
0.013016, 33342238,   448028 
0.013018, 33353480,   447251 
0.013020, 33364729,   446508 
0.013022, 33360266,   445799 
0.013024, 33355810,   445077 
0.013026, 33351361,   444342 
0.013028, 33346920,   443594 
0.013030, 33342486,   442833 
0.013032, 33338060,   442058 
0.013034, 33333641,   441270 
0.013036, 33329230,   440469 
0.013038, 33324827,   439655 
0.013040, 33320432,   438828 
0.013042, 33316046,   437988 
0.013044, 33311668,   437135 
0.013046, 33307299,   436269 
0.013048, 33302938,   435390 
0.013050, 33298586,   434498 
0.013052, 33294243,   433593 
0.013054, 33289909,   432675 
0.013056, 33285584,   431745 
0.013058, 33281268,   430802 
0.013060, 33276962,   429846 
0.013062, 33272665,   428877 
0.013064, 33268378,   427896 
0.013066, 33264101,   426902 
